nombre,indipais,telefono,,,,,,,,,,,,,,,,,,,,,
LOGISTIC BUSINESS,57,3213978024,,,,,,,,,,,,,,,,,,,,,
CONFECCIONES HERMANOS HERNANDEZ HYH SAS,57,3214012430,,,,,,,,,,,,,,,,,,,,,
GARCIA VEGA SAS,57,3214030966,,,,,,,,,,,,,,,,,,,,,
TECNOINDUSTRIAL DEL LLANO SAS,57,3214269937,,,,,,,,,,,,,,,,,,,,,
JONDU INTERACTIVE SAS,57,3214379257,,,,,,,,,,,,,,,,,,,,,
FRUTYSABOR S.A.S,57,3214382974,,,,,,,,,,,,,,,,,,,,,
CAJAS COLOMBIANAS,57,3214398895,,,,,,,,,,,,,,,,,,,,,
NACIONAL DE DESHIDRATADOS S.A.S.,57,3214497344,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS ECTRICOL SAS,57,3214515878,,,,,,,,,,,,,,,,,,,,,
INVERSIONES Y DISTRIBUCIONES SANTANDER LTDA,57,3214539538,,,,,,,,,,,,,,,,,,,,,
INVERSIONES Y SERVICIOS AMCA SAS,57,3214660380,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS VIDASTEVIA S.A,57,3214684968,,,,,,,,,,,,,,,,,,,,,
FASHION DESIGNER ML SAS,57,3214745526,,,,,,,,,,,,,,,,,,,,,
DISTRIBUCIONES JACE S.A.,57,3214794180,,,,,,,,,,,,,,,,,,,,,
GRICOL S.A.,57,3214914343,,,,,,,,,,,,,,,,,,,,,
PANDEBONOS VALLUNO SAS,57,3214914426,,,,,,,,,,,,,,,,,,,,,
PANDEBONOS VALLUNO SAS,57,3214914426,,,,,,,,,,,,,,,,,,,,,
CFC SAS,57,3214923410,,,,,,,,,,,,,,,,,,,,,
INVERSIONES Y SERVICIOS AMCA SAS,57,3214966189,,,,,,,,,,,,,,,,,,,,,
PACIFICO SNACKS S.A.S.,57,3214992555,,,,,,,,,,,,,,,,,,,,,
D-TAL SAS,57,3214993086,,,,,,,,,,,,,,,,,,,,,
ASOAKUMAJA,57,3215192283,,,,,,,,,,,,,,,,,,,,,
RED CARNICA S.A.S.,57,3215199619,,,,,,,,,,,,,,,,,,,,,
LLAVEROS Y PLACAS SAS,57,3215206046,,,,,,,,,,,,,,,,,,,,,
DAMISELLA ES AMOR PROPIO,57,3215278246,,,,,,,,,,,,,,,,,,,,,
ELECTROBIOMEDICAL S.A.S.,57,3215360716,,,,,,,,,,,,,,,,,,,,,
INDUTRADE COLOMBIA S.A.S,57,3215402976,,,,,,,,,,,,,,,,,,,,,
ALMIDONES SUCRE,57,3215408352,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS ALIMENTICIOS LA HOGAREÑA S.A.S,57,3215759033,,,,,,,,,,,,,,,,,,,,,
MONTESIERRA EXPORT S.A.S,57,3215896350,,,,,,,,,,,,,,,,,,,,,
ASOCIACION DE DESPLAZADOS NUEVO FUTURO,57,3215983134,,,,,,,,,,,,,,,,,,,,,
LA EQUITATIVA FAIR TRADE COMPANY SAS,57,3215998804,,,,,,,,,,,,,,,,,,,,,
KOSTA AZUL,57,3216114353,,,,,,,,,,,,,,,,,,,,,
CAFE Y COMPAÑIA S.A.S.,57,3216119476,,,,,,,,,,,,,,,,,,,,,
AVANCE ACTIVO S.A.S,57,3216248150,,,,,,,,,,,,,,,,,,,,,
AVANCE ACTIVO S.A.S,57,3216248150,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS AUTOADHESIVOS ARCLAD S.A.,57,3216368104,,,,,,,,,,,,,,,,,,,,,
DULZAMARA S.A.S.,57,3216380856,,,,,,,,,,,,,,,,,,,,,
DULZAMARA S.A.S.,57,3216380856,,,,,,,,,,,,,,,,,,,,,
HOSPITAL PABLO TOBÓN URIBE,57,3216380921,,,,,,,,,,,,,,,,,,,,,
ILKO ARCOASEO S.A.S,57,3216383739,,,,,,,,,,,,,,,,,,,,,
E&E CONFUTURO SAS,57,3216409518,,,,,,,,,,,,,,,,,,,,,
INTERCALCO IMPRESORES S.A.,57,3216431427,,,,,,,,,,,,,,,,,,,,,
CJTYT INGENIERIA DE SOFTWARE SAS,57,3216437263,,,,,,,,,,,,,,,,,,,,,
COOPERATIVA DEPARTAMENTAL DE PRODUCTORES DE QUINUA DEL CAUCA,57,3216447599,,,,,,,,,,,,,,,,,,,,,
RIO BRAVO COMPANY SAS,57,3216453190,,,,,,,,,,,,,,,,,,,,,
PRONALCE S.A.,57,3216479372,,,,,,,,,,,,,,,,,,,,,
CHAPOLA COFFEE SAS,57,3216881607,,,,,,,,,,,,,,,,,,,,,
MUNDIPLAS SAS,57,3217007808,,,,,,,,,,,,,,,,,,,,,
COLOR PLUS FOTOGRAFIA SAS,57,3217008464,,,,,,,,,,,,,,,,,,,,,
EUROCERAMICA S.A.,57,3217016192,,,,,,,,,,,,,,,,,,,,,
ANDEAN FOODS SAS,57,3217250272,,,,,,,,,,,,,,,,,,,,,
NORMANDY S.A.,57,3217332860,,,,,,,,,,,,,,,,,,,,,
TELAROS DE COLOMBIA S.A.S.,57,3217380796,,,,,,,,,,,,,,,,,,,,,
HOUSEGRES S.A.S,57,3217598779,,,,,,,,,,,,,,,,,,,,,
PUNTOTEX INTERNACIONAL SAS,57,3217601609,,,,,,,,,,,,,,,,,,,,,
DEL ALBA,57,3217604979,,,,,,,,,,,,,,,,,,,,,
AGROPECUARIA MARBELLA,57,3217663469,,,,,,,,,,,,,,,,,,,,,
COMPANY TRADING ZELEV FRUITS SAS,57,3217785020,,,,,,,,,,,,,,,,,,,,,
C.I. ASEO INTEGRAL S.A,57,3217813470,,,,,,,,,,,,,,,,,,,,,
PRODE S.A.S,57,3217826016,,,,,,,,,,,,,,,,,,,,,
ALIMENTOS EL DORADO,57,3217897258,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS ALIMENTICIOS DORIA SAS,57,3217907351,,,,,,,,,,,,,,,,,,,,,
TABLEPRESS SAS,57,3218006499,,,,,,,,,,,,,,,,,,,,,
BELLA LAB S.AS. / RENE CHARDON,57,3218012768,,,,,,,,,,,,,,,,,,,,,
SURCAFE S.A.,57,3218013181,,,,,,,,,,,,,,,,,,,,,
PLÁSTICOS PERSAL,57,3218017960,,,,,,,,,,,,,,,,,,,,,
CODYD SAS,57,3218024599,,,,,,,,,,,,,,,,,,,,,
ELECTROCONTROL S.A,57,3218030476,,,,,,,,,,,,,,,,,,,,,
EVERFIT S.A,57,3218033893,,,,,,,,,,,,,,,,,,,,,
PREINTIMO S.A.S.,57,3218126498,,,,,,,,,,,,,,,,,,,,,
ASOCIACIÓN DE PEQUEÑOS CAFETEROS DE QUINCHÍA - APECAFÉQ,57,3218156127,,,,,,,,,,,,,,,,,,,,,
INTI GROUP S.A.S,57,3218301232,,,,,,,,,,,,,,,,,,,,,
CAMMINATORE S.A.S,57,3218301836,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA DE ALUMINIO INDIA S.A.S.,57,3218310449,,,,,,,,,,,,,,,,,,,,,
SOINCO S.A.S.,57,3218521334,,,,,,,,,,,,,,,,,,,,,
SOINCO S.A.S.,57,3218521334,,,,,,,,,,,,,,,,,,,,,
SOINCO S.A.S.,57,3218521334,,,,,,,,,,,,,,,,,,,,,
C.I. BAND&TEX SAS,57,3219041466,,,,,,,,,,,,,,,,,,,,,
COAGROBRISAS LTDA,57,3219763506,,,,,,,,,,,,,,,,,,,,,
ASOCIACION DE DESPLAZADOS NUEVO FUTURO,57,3219763507,,,,,,,,,,,,,,,,,,,,,
CAFÉ OMA,57,3219798130,,,,,,,,,,,,,,,,,,,,,
BARTER GROUP SAS,57,3223256191,,,,,,,,,,,,,,,,,,,,,
LUJANES 21 S.A.S,57,3225076755,,,,,,,,,,,,,,,,,,,,,
ANN CHERY / MANUFACTURAS MODEL INTERNACIONAL,57,3225917645,,,,,,,,,,,,,,,,,,,,,
C.I. WOLF WOLF LATIN AMERICA S.A.,57,3226587681,,,,,,,,,,,,,,,,,,,,,
COLOMBIAN EXOTIC WOODS S.A.S,57,3226909342,,,,,,,,,,,,,,,,,,,,,
PREMEZCLAS S.A.,57,3226951522,,,,,,,,,,,,,,,,,,,,,
INNOVA QUALITY S.A.S,57,3014397877,,,,,,,,,,,,,,,,,,,,,
JACOBS PRODUCTS SA.,57,3214682064,,,,,,,,,,,,,,,,,,,,,
